experiment,signal,tsi,method,mse_f,mse_y,corr_y,mse_val,rank,lbd,n,time
periodic,T2,8,Mklaren,0,21.5810270726841,-0.0980745723850603,12.7405462239494,7,0,1008,15.6566779613495
periodic,T2,8,CSI,0,30.9094049273902,-0.0386802061272354,13.7885267241476,7,0,1008,8.76008796691895
periodic,T2,8,Nystrom,0,40.3309823383094,-0.0134409948866307,14.8520366065528,7,0,1008,0.599432945251465
periodic,T2,8,Arima,0,50.5503001990013,0.752690286182794,4.43604318169542,7,0,1008,0.878690958023071
periodic,T2,8,ICD,0,40.6779789068883,0.0572858720776296,15.192247767616,7,0,1008,3.13362812995911
periodic,T2,9,Mklaren,0,6.74590472974721,-0.447246949737215,7.01562535766334,7,0,1008,15.8454139232635
periodic,T2,9,CSI,0,1.47693069156956,-0.210792228890793,5.11308441722976,7,0,1008,8.78278183937073
periodic,T2,9,Nystrom,0,0.939753848133899,-0.167814775042525,4.68907963532587,7,0,1008,0.600880146026611
periodic,T2,9,Arima,0,18.9888593420145,0.224770216292739,2.07129348260814,7,0,1008,0.881702899932861
periodic,T2,9,ICD,0,0.668479393881659,-0.116395726628195,4.41685563801642,7,0,1008,3.14783000946045
periodic,T2,10,Mklaren,0,12.5120513385757,0.491906732930749,7.96977870398204,7,0,1008,15.7555871009827
periodic,T2,10,CSI,0,7.3985361353483,-0.316985349954577,7.36207239321892,7,0,1008,8.89495396614075
periodic,T2,10,Nystrom,0,9.29308193480133,-0.140837339181832,5.88713969751819,7,0,1008,0.599156141281128
periodic,T2,10,Arima,0,8.56685904530866,0.177603392878537,2.84717195469625,7,0,1008,0.886898040771484
periodic,T2,10,ICD,0,8.75782236227474,-0.144606921774547,5.76036137648293,7,0,1008,3.14016008377075
periodic,T2,11,Mklaren,0,19.836123643867,0.777072891254165,7.32311732959102,7,0,1008,15.7971420288086
periodic,T2,11,CSI,0,34.6382670990853,0.324470067656942,4.72811430116956,7,0,1008,8.79606413841248
periodic,T2,11,Nystrom,0,32.7168399513445,-0.0327473687562244,4.24794735461941,7,0,1008,0.600870132446289
periodic,T2,11,Arima,0,31.4502438599339,-0.702064164140025,4.8380153888206,7,0,1008,0.87951397895813
periodic,T2,11,ICD,0,25.7787042942601,0.366461838126897,4.41525010848434,7,0,1008,3.16243696212769
periodic,T2,12,Mklaren,0,17.7091632643437,-0.112102693186398,2.0748443950249,7,0,1008,15.6252861022949
periodic,T2,12,CSI,0,40.4563634568171,-0.144087588995876,6.63067200462811,7,0,1008,8.81219100952148
periodic,T2,12,Nystrom,0,40.5704887865321,-0.122048387270878,7.01397774126051,7,0,1008,0.599267959594727
periodic,T2,12,Arima,0,12.7453695684049,0.479485439315638,3.07394362539416,7,0,1008,0.873164892196655
periodic,T2,12,ICD,0,37.7482640408692,-0.0894236709291646,6.59503811596125,7,0,1008,3.13462591171265
periodic,T2,13,Mklaren,0,30.1159238803735,-0.597716591031745,5.62657646064277,7,0,1008,15.7602598667145
periodic,T2,13,CSI,0,22.2157681821111,0.143160184609577,43.0769812005473,7,0,1008,8.80936408042908
periodic,T2,13,Nystrom,0,29.7762058067536,0.389267837822335,48.5439127923881,7,0,1008,0.598766088485718
periodic,T2,13,Arima,0,27.0771640300942,0.207319709416819,8.035393559847,7,0,1008,0.876639842987061
periodic,T2,13,ICD,0,30.5884978996568,0.414411575122693,48.384963952667,7,0,1008,3.15442490577698
periodic,T2,14,Mklaren,0,4.23736726335113,-0.178344476362626,20.3345427581299,7,0,1008,15.720027923584
periodic,T2,14,CSI,0,20.4488115311058,-0.184736859011174,9.89191846841003,7,0,1008,8.78208804130554
periodic,T2,14,Nystrom,0,33.258953349518,-0.233827699603985,9.17832754077041,7,0,1008,0.600473165512085
periodic,T2,14,Arima,0,29.3254328075088,0.198899297486258,8.97967297896634,7,0,1008,0.880275011062622
periodic,T2,14,ICD,0,23.70338523987,-0.139890261657968,8.0257283894001,7,0,1008,3.1333920955658
periodic,T2,15,Mklaren,0,15.4648700465141,0.00276342880736615,9.80676800822568,7,0,1008,15.696546792984
periodic,T2,15,CSI,0,14.7224296347876,0.131454646640521,10.8109029901814,7,0,1008,8.78624105453491
periodic,T2,15,Nystrom,0,20.1656337513827,0.0309824985426421,13.5301611440514,7,0,1008,0.59914493560791
periodic,T2,15,Arima,0,22.0057803059988,0.268414556259102,7.97534522075025,7,0,1008,0.875422954559326
periodic,T2,15,ICD,0,24.9988504450495,-0.0926273693958589,13.4548764218081,7,0,1008,3.1344518661499
periodic,T2,16,Mklaren,0,69.4499705946949,-0.557518805754591,34.3335965262081,7,0,1008,15.7582130432129
periodic,T2,16,CSI,0,72.4477673856658,-0.302548805815115,35.4815706304176,7,0,1008,8.79503178596497
periodic,T2,16,Nystrom,0,59.9370463649992,0.00304212637726387,38.2669226641953,7,0,1008,0.602622032165527
periodic,T2,16,Arima,0,61.1768447844106,0.35955716127156,21.2223784630067,7,0,1008,0.876535892486572
periodic,T2,16,ICD,0,79.6221942795634,-0.2743393664844,35.9126272478186,7,0,1008,3.1273250579834
periodic,T2,17,Mklaren,0,32.7644060640934,-0.294694623269775,12.2672214248356,7,0,1008,15.7895858287811
periodic,T2,17,CSI,0,20.4476624084608,-0.332818485431959,11.3576189569455,7,0,1008,8.75027203559875
periodic,T2,17,Nystrom,0,15.3036945330396,-0.423092375925545,9.53156565115535,7,0,1008,0.599672079086304
periodic,T2,17,Arima,0,32.6068369765078,-0.0140871073677582,9.55813867291845,7,0,1008,0.88309383392334
periodic,T2,17,ICD,0,17.2153478148673,-0.386863556243234,9.14018724514531,7,0,1008,3.13790512084961
periodic,T2,18,Mklaren,0,83.4172551683946,-0.776281651284854,56.6877699303592,7,0,1008,15.7122931480408
periodic,T2,18,CSI,0,18.550398982724,-0.44566179300141,9.77583093248679,7,0,1008,8.77302598953247
periodic,T2,18,Nystrom,0,14.2457347332237,-0.284364246241961,8.94559150229512,7,0,1008,0.599337100982666
periodic,T2,18,Arima,0,49.0126260108729,0.581618010191787,8.08333296512848,7,0,1008,0.878820896148682
periodic,T2,18,ICD,0,16.8801233925851,-0.122776310115125,9.05371709403906,7,0,1008,3.16760110855103
periodic,T2,1,Mklaren,0,151.210007027581,-0.703874524111679,8.43871989418802,7,1e-05,1008,15.7572109699249
periodic,T2,1,CSI,0,9.72782233162706,-0.64012201327364,6.73004025463982,7,1e-05,1008,8.76865410804749
periodic,T2,1,Nystrom,0,14.2231194543542,-0.583945434527789,8.36488316243387,7,1e-05,1008,3.33538794517517
periodic,T2,1,Arima,0,463.993469000226,0.00342274421714143,26.9753090072604,7,1e-05,1008,0.880073070526123
periodic,T2,1,ICD,0,13.3927873908954,-0.677466339077015,8.49820943500922,7,1e-05,1008,3.27292490005493
periodic,T2,4,Mklaren,0,4.49980862123392,-0.313397096170922,2.99641993362949,7,1e-05,1008,15.6386680603027
periodic,T2,4,CSI,0,23.4636811451002,0.10895292963922,5.97510107723152,7,1e-05,1008,8.7548041343689
periodic,T2,4,Nystrom,0,23.6398539315065,0.107035569757349,6.73687942703554,7,1e-05,1008,3.33192896842957
periodic,T2,4,Arima,0,7.77762342746331,-0.141614552978684,5.66523059606033,7,1e-05,1008,0.865959882736206
periodic,T2,4,ICD,0,18.986847549879,0.0084684253951376,5.88331790631245,7,1e-05,1008,3.14157700538635
periodic,T2,5,Mklaren,0,11.6184152461751,-0.545838171160402,8.46883511833052,7,1e-05,1008,15.680496931076
periodic,T2,5,CSI,0,110.833476018274,-0.301526536319546,24.3659411234154,7,1e-05,1008,8.81044697761536
periodic,T2,5,Nystrom,0,120.489094560053,-0.256934882365043,30.7135906706039,7,1e-05,1008,3.3290228843689
periodic,T2,5,Arima,0,71.4665875473777,-0.386144557696061,17.5966175480507,7,1e-05,1008,0.868211984634399
periodic,T2,5,ICD,0,124.890100054176,-0.334902750078061,29.7415392226216,7,1e-05,1008,3.13169693946838
periodic,T2,7,Mklaren,0,2.32738195556879,0.447986232305297,7.1557946221511,7,1e-05,1008,15.7257130146027
periodic,T2,7,CSI,0,11.0645638387916,-0.285733702459991,10.077023807091,7,1e-05,1008,8.79596209526062
periodic,T2,7,Nystrom,0,7.51706188473196,-0.166798896535474,11.1469903441269,7,1e-05,1008,3.35046911239624
periodic,T2,7,Arima,0,12.3524722045754,-0.15191371722048,5.88100091469687,7,1e-05,1008,0.87198805809021
periodic,T2,7,ICD,0,17.8100958637012,-0.398948201290161,12.1108468205677,7,1e-05,1008,3.15619897842407
periodic,T2,8,Mklaren,0,13.3822223462462,0.0670828786436018,12.221836065852,7,1e-05,1008,15.7609968185425
periodic,T2,8,CSI,0,30.9094056543089,-0.0386802040908168,13.7885267534736,7,1e-05,1008,8.81270003318787
periodic,T2,8,Nystrom,0,36.2483548309648,-0.0314965797013815,16.2826863905669,7,1e-05,1008,3.32673692703247
periodic,T2,8,Arima,0,48.8305996348943,0.764517950357325,4.43604486975565,7,1e-05,1008,0.887633085250854
periodic,T2,8,ICD,0,40.677975148747,0.0572858645794906,15.1922468688167,7,1e-05,1008,3.12885403633118
periodic,T2,9,Mklaren,0,37.979846861493,0.366901840292058,33.586098960277,7,1e-05,1008,15.6891310214996
periodic,T2,9,CSI,0,1.47693056121409,-0.210792237509077,5.11308428155132,7,1e-05,1008,8.74552297592163
periodic,T2,9,Nystrom,0,0.824322453232313,-0.317280856815009,4.68123064410564,7,1e-05,1008,3.33383893966675
periodic,T2,9,Arima,0,16.9121518949061,0.338699716187418,2.0712935053059,7,1e-05,1008,0.878098011016846
periodic,T2,9,ICD,0,0.668479387328877,-0.116395740477607,4.41685562182096,7,1e-05,1008,3.16914510726929
periodic,T2,10,Mklaren,0,14.3393081556828,0.489127844403436,7.84962788620159,7,1e-05,1008,15.6168110370636
periodic,T2,10,CSI,0,7.39853651038705,-0.316985356341911,7.36207154575558,7,1e-05,1008,8.74704098701477
periodic,T2,10,Nystrom,0,9.38673054350875,-0.235905294818417,5.98953316578184,7,1e-05,1008,3.32475781440735
periodic,T2,10,Arima,0,8.6599839007287,0.194642659740923,2.84717578320058,7,1e-05,1008,0.874714851379395
periodic,T2,10,ICD,0,8.75782265008215,-0.144606898377071,5.76036131460087,7,1e-05,1008,3.13513994216919
periodic,T2,11,Mklaren,0,16.8280143865447,0.813057592990192,9.27763357751619,7,1e-05,1008,15.7179169654846
periodic,T2,11,CSI,0,34.6382664510632,0.324470074383577,4.72811420658173,7,1e-05,1008,8.79644298553467
periodic,T2,11,Nystrom,0,29.2049285247683,0.191132896171632,4.34560178886246,7,1e-05,1008,3.36381101608276
periodic,T2,11,Arima,0,31.2307226021618,-0.689830097633031,4.83801275489175,7,1e-05,1008,0.872361898422241
periodic,T2,11,ICD,0,25.778708140935,0.366461640460283,4.41524977028886,7,1e-05,1008,3.12440705299377
periodic,T2,12,Mklaren,0,7.78796206830674,0.238250064155128,1.62251679960356,7,1e-05,1008,15.7056488990784
periodic,T2,12,CSI,0,40.4563631138298,-0.144087588021171,6.63067200507635,7,1e-05,1008,8.98808097839355
periodic,T2,12,Nystrom,0,39.1730543151891,-0.0601405754405447,6.77039099905511,7,1e-05,1008,3.3745858669281
periodic,T2,12,Arima,0,12.7439551484518,0.479548654594801,3.07394181074685,7,1e-05,1008,0.880514860153198
periodic,T2,12,ICD,0,37.7482647828909,-0.0894236734690464,6.59503824973031,7,1e-05,1008,3.17884993553162
periodic,T2,13,Mklaren,0,11.5235258874259,-0.527383793966631,10.4326088202063,7,1e-05,1008,15.7521231174469
periodic,T2,13,CSI,0,22.215770019429,0.14316028532867,43.0769823502453,7,1e-05,1008,8.71276092529297
periodic,T2,13,Nystrom,0,30.7884870480461,0.382921651773042,47.5897477973778,7,1e-05,1008,3.35486483573914
periodic,T2,13,Arima,0,26.3338336858452,0.207974838474847,8.03539020425575,7,1e-05,1008,0.880450010299683
periodic,T2,13,ICD,0,30.5884964804032,0.414411585079527,48.3849631804742,7,1e-05,1008,3.15484380722046
periodic,T2,14,Mklaren,0,13.5558922525792,-0.624163597108378,12.7737164064091,7,1e-05,1008,15.8697779178619
periodic,T2,14,CSI,0,20.4488148705717,-0.184736911789698,9.89191805027428,7,1e-05,1008,8.80318999290466
periodic,T2,14,Nystrom,0,21.690645747193,-0.198655777178746,8.72882898024389,7,1e-05,1008,3.42577314376831
periodic,T2,14,Arima,0,21.1731579225928,0.418304095600702,8.97967344780362,7,1e-05,1008,0.882070064544678
periodic,T2,14,ICD,0,23.7033904644305,-0.139890411032024,8.02572819396293,7,1e-05,1008,3.18805313110352
periodic,T2,15,Mklaren,0,15.6186618998386,0.140022555774465,8.77780508824534,7,1e-05,1008,15.7421548366547
periodic,T2,15,CSI,0,14.7224341599053,0.131454597819164,10.8109037170162,7,1e-05,1008,8.89268398284912
periodic,T2,15,Nystrom,0,28.9627624070807,-0.226051844557099,14.5165148461049,7,1e-05,1008,3.31897211074829
periodic,T2,15,Arima,0,18.4626878039963,0.318254349476028,7.97534563266716,7,1e-05,1008,0.874596118927002
periodic,T2,15,ICD,0,24.9988511496232,-0.0926273911230287,13.4548766257103,7,1e-05,1008,3.15110898017883
periodic,T2,16,Mklaren,0,66.8213073045958,-0.592810784780369,34.0197509543699,7,1e-05,1008,15.6048510074615
periodic,T2,16,CSI,0,72.4477665610658,-0.302548807766206,35.4815702336929,7,1e-05,1008,8.81217694282532
periodic,T2,16,Nystrom,0,81.1874233035537,-0.288936700502981,32.625363480458,7,1e-05,1008,3.30692291259766
periodic,T2,16,Arima,0,61.6896166487228,0.355961342152416,21.2223785472655,7,1e-05,1008,0.865799903869629
periodic,T2,16,ICD,0,79.6221833444427,-0.274339356673302,35.9126242123818,7,1e-05,1008,3.12581706047058
periodic,T2,17,Mklaren,0,35.9475642251748,-0.462636270391679,12.8693478546471,7,1e-05,1008,15.6273510456085
periodic,T2,17,CSI,0,20.4476600097793,-0.332818558795131,11.3576184654653,7,1e-05,1008,8.77962803840637
periodic,T2,17,Nystrom,0,17.2876793154508,-0.338824496294899,9.96566445621985,7,1e-05,1008,3.3895628452301
periodic,T2,17,Arima,0,32.9487719144881,-0.0054698013601068,9.55812632905325,7,1e-05,1008,0.875492095947266
periodic,T2,17,ICD,0,17.2153481481997,-0.386863549775586,9.1401872648897,7,1e-05,1008,3.12599587440491
periodic,T2,18,Mklaren,0,62.2896836376884,-0.570231289095907,41.9491578108569,7,1e-05,1008,15.8114168643951
periodic,T2,18,CSI,0,18.5503991417181,-0.445661786366566,9.77583097027077,7,1e-05,1008,8.80384182929993
periodic,T2,18,Nystrom,0,17.8877161351908,-0.24912578432772,9.81495690808398,7,1e-05,1008,3.32203483581543
periodic,T2,18,Arima,0,49.5764700193541,0.582716564105369,8.08333024339356,7,1e-05,1008,0.87480902671814
periodic,T2,18,ICD,0,16.8801231213128,-0.122776364857981,9.05371699337371,7,1e-05,1008,3.12322592735291
periodic,T2,1,Mklaren,0,110.499489600964,-0.704040892666828,11.0904758364291,7,1e-04,1008,15.6657290458679
periodic,T2,1,CSI,0,9.72783485496802,-0.640122200605799,6.73004536550522,7,1e-04,1008,8.81525802612305
periodic,T2,1,Nystrom,0,15.2848914214823,-0.660701833734419,8.94985279972145,7,1e-04,1008,3.36051201820374
periodic,T2,1,Arima,0,465.321043079299,0.0099614921931581,26.9750537638,7,1e-04,1008,0.88775897026062
periodic,T2,1,ICD,0,13.3927902412651,-0.67746638838841,8.49821031021559,7,1e-04,1008,3.17592120170593
periodic,T2,2,Mklaren,0,9.07025714409562,0.0636631271437083,7.3227452122447,7,1e-04,1008,15.9295401573181
periodic,T2,2,CSI,0,30.2038022672342,0.131330136355475,10.138261272436,7,1e-04,1008,8.77863883972168
periodic,T2,2,Nystrom,0,29.8005158564852,0.162958898760579,10.3390690798502,7,1e-04,1008,3.3398220539093
periodic,T2,2,Arima,0,25.8608785815115,-0.70964052427633,12.8517035314174,7,1e-04,1008,0.883129119873047
periodic,T2,2,ICD,0,26.3901320300023,0.0330819536532133,9.94475321079733,7,1e-04,1008,3.12828898429871
periodic,T2,3,Mklaren,0,9.04144424195929,0.117807692777621,2.05531995773366,7,1e-04,1008,15.8782651424408
periodic,T2,3,CSI,0,171.460655604728,0.686139697025055,67.2910392536939,7,1e-04,1008,8.76476192474365
periodic,T2,3,Nystrom,0,172.292182263626,0.653944491014164,65.9053079820276,7,1e-04,1008,3.34564995765686
periodic,T2,3,Arima,0,569.213800687609,0.369899872692861,11.4687849104044,7,1e-04,1008,0.888650178909302
periodic,T2,3,ICD,0,172.127249977652,0.678237930042329,66.8003260497167,7,1e-04,1008,3.13422417640686
periodic,T2,4,Mklaren,0,9.48245455140341,-0.220353877129545,7.4950487010457,7,1e-04,1008,15.7996668815613
periodic,T2,4,CSI,0,23.4636808763412,0.10895291282618,5.9751013802302,7,1e-04,1008,8.77528285980225
periodic,T2,4,Nystrom,0,16.6061131012377,0.00133730812213798,5.76794843019672,7,1e-04,1008,3.31238102912903
periodic,T2,4,Arima,0,7.65324048318064,-0.134738952796838,5.66524972689228,7,1e-04,1008,0.875306129455566
periodic,T2,4,ICD,0,18.9868689262153,0.00846851851707282,5.88332177310554,7,1e-04,1008,3.1142909526825
periodic,T2,5,Mklaren,0,16.5481675228241,-0.583328470719426,6.25725069760301,7,1e-04,1008,15.7064130306244
periodic,T2,5,CSI,0,110.833546382776,-0.301527342572252,24.3659576963821,7,1e-04,1008,8.8441219329834
periodic,T2,5,Nystrom,0,145.217338898292,-0.449862541608346,31.3072410934205,7,1e-04,1008,3.30717921257019
periodic,T2,5,Arima,0,71.4693017354529,-0.386274481887673,17.5966558204583,7,1e-04,1008,0.870772838592529
periodic,T2,5,ICD,0,124.890152297201,-0.334903547545449,29.7415500758828,7,1e-04,1008,3.06352996826172
periodic,T2,6,Mklaren,0,4.89283252957502,0.0805962532579979,9.68491104620619,7,1e-04,1008,15.6300690174103
periodic,T2,6,CSI,0,81.3665152200271,-0.0521488897543541,26.7817719384068,7,1e-04,1008,8.78360199928284
periodic,T2,6,Nystrom,0,85.8842372891503,-0.0629691842167413,27.5205148907127,7,1e-04,1008,3.32216501235962
periodic,T2,6,Arima,0,95.0945684794742,-0.178121252301938,2.37686945868375,7,1e-04,1008,0.868077039718628
periodic,T2,6,ICD,0,80.2235900842976,-0.0101493435589461,26.9986936728757,7,1e-04,1008,3.1536750793457
periodic,T2,7,Mklaren,0,2.37302725414097,0.439439696297502,6.9940182298321,7,1e-04,1008,15.6258039474487
periodic,T2,7,CSI,0,11.0645594897018,-0.285733708758268,10.0770218453525,7,1e-04,1008,8.75437092781067
periodic,T2,7,Nystrom,0,13.728178372144,-0.233972816764382,10.4191251778994,7,1e-04,1008,3.29553818702698
periodic,T2,7,Arima,0,11.6623177303878,-0.157100724295079,5.8807941002951,7,1e-04,1008,0.874284982681274
periodic,T2,7,ICD,0,17.8100427081056,-0.398947984091899,12.1108291183703,7,1e-04,1008,3.11056995391846
periodic,T2,9,Mklaren,0,32.8537149284874,0.362488680782981,28.7078783847916,7,1e-04,1008,15.5205140113831
periodic,T2,9,CSI,0,1.47692938801613,-0.210792315073581,5.11308306044686,7,1e-04,1008,8.76612591743469
periodic,T2,9,Nystrom,0,1.07382585467128,-0.208749131053353,4.93539935829651,7,1e-04,1008,3.32346796989441
periodic,T2,9,Arima,0,16.7580103472697,0.337296403785679,2.07129370982066,7,1e-04,1008,0.89802885055542
periodic,T2,9,ICD,0,0.668479328353812,-0.116395865122182,4.41685547606178,7,1e-04,1008,3.13131594657898
periodic,T2,10,Mklaren,0,14.3389059955695,0.489122616305026,7.84952013792918,7,1e-04,1008,15.6929178237915
periodic,T2,10,CSI,0,7.3985398857438,-0.316985413827159,7.36206391862981,7,1e-04,1008,8.75521302223206
periodic,T2,10,Nystrom,0,9.45494302609048,0.0420276189590211,5.84495883283251,7,1e-04,1008,3.34620404243469
periodic,T2,10,Arima,0,8.66035220522427,0.194670937984371,2.84721022778296,7,1e-04,1008,0.886947154998779
periodic,T2,10,ICD,0,8.75782524033521,-0.144606687800869,5.76036075766528,7,1e-04,1008,3.15122985839844
periodic,T2,11,Mklaren,0,19.3237833499954,0.85418890976026,7.59073135229292,7,1e-04,1008,15.6021699905396
periodic,T2,11,CSI,0,34.6382606188839,0.32447013492251,4.72811335529245,7,1e-04,1008,8.77342796325684
periodic,T2,11,Nystrom,0,29.6421821470406,0.209888080586983,4.51007255398842,7,1e-04,1008,3.3211841583252
periodic,T2,11,Arima,0,31.2213694926794,-0.689192586885094,4.83798905300837,7,1e-04,1008,0.881031036376953
periodic,T2,11,ICD,0,25.7787427608283,0.366459861459214,4.4152467265508,7,1e-04,1008,3.10761404037476
periodic,T2,12,Mklaren,0,7.79058911761635,0.238254174105058,1.62244163974421,7,1e-04,1008,15.6007568836212
periodic,T2,12,CSI,0,40.4563600269513,-0.144087579248744,6.63067200911075,7,1e-04,1008,8.75571799278259
periodic,T2,12,Nystrom,0,39.2345373829332,-0.121216573658947,6.67425108435775,7,1e-04,1008,3.34201693534851
periodic,T2,12,Arima,0,12.7317089224239,0.480097047641634,3.07392548313995,7,1e-04,1008,0.871125936508179
periodic,T2,12,ICD,0,37.7482714610474,-0.0894236963278489,6.59503945364466,7,1e-04,1008,3.14893913269043
periodic,T2,13,Mklaren,0,10.6467379512702,-0.54751797750552,16.5084662878159,7,1e-04,1008,15.6407849788666
periodic,T2,13,CSI,0,22.2157865552472,0.143161191798028,43.0769926975006,7,1e-04,1008,8.70601201057434
periodic,T2,13,Nystrom,0,30.3865114549282,0.37532024017771,51.2923301823596,7,1e-04,1008,3.34893012046814
periodic,T2,13,Arima,0,25.3067085086138,0.213653352301866,8.03536001040537,7,1e-04,1008,0.886776924133301
periodic,T2,13,ICD,0,30.5884837071989,0.414411674690694,48.3849562307826,7,1e-04,1008,3.17734503746033
periodic,T2,14,Mklaren,0,13.0550087804317,-0.620738407751742,12.9297819264149,7,1e-04,1008,15.6862277984619
periodic,T2,14,CSI,0,20.4488449256651,-0.184737386795154,9.89191428706861,7,1e-04,1008,8.78109788894653
periodic,T2,14,Nystrom,0,30.6322834534812,-0.212981559659719,8.64978935828687,7,1e-04,1008,3.32022714614868
periodic,T2,14,Arima,0,21.1671953425373,0.419091441187973,8.9796776694884,7,1e-04,1008,0.873126029968262
periodic,T2,14,ICD,0,23.703437485237,-0.139891755393294,8.0257264350487,7,1e-04,1008,3.10587906837463
periodic,T2,15,Mklaren,0,15.8519752798384,0.089792122909115,8.75797439304136,7,1e-04,1008,15.6114141941071
periodic,T2,15,CSI,0,14.7224748858071,0.131454158426908,10.8109102585152,7,1e-04,1008,8.7758309841156
periodic,T2,15,Nystrom,0,24.0671965268611,-0.120291713119761,12.6586619335666,7,1e-04,1008,3.32657504081726
periodic,T2,15,Arima,0,18.5520029694772,0.317279466133768,7.97534933948191,7,1e-04,1008,0.882341861724854
periodic,T2,15,ICD,0,24.9988574907516,-0.0926275866666183,13.4548784608191,7,1e-04,1008,3.13004302978516
periodic,T2,16,Mklaren,0,66.8208997994129,-0.592810263877941,34.0193938492448,7,1e-04,1008,15.7200541496277
periodic,T2,16,CSI,0,72.4477591396642,-0.302548825325975,35.4815666631724,7,1e-04,1008,8.80800199508667
periodic,T2,16,Nystrom,0,56.836962766512,0.00349148068689606,35.4275101353008,7,1e-04,1008,3.31646394729614
periodic,T2,16,Arima,0,61.690095803146,0.355937303517896,21.2223793057327,7,1e-04,1008,0.875824928283691
periodic,T2,16,ICD,0,79.6220849289588,-0.274339268373163,35.9125968936188,7,1e-04,1008,3.12459683418274
periodic,T2,17,Mklaren,0,35.9473899287766,-0.46261977715059,12.8698453537979,7,1e-04,1008,15.6222538948059
periodic,T2,17,CSI,0,20.4476384217721,-0.332819219059528,11.3576140421645,7,1e-04,1008,8.77545785903931
periodic,T2,17,Nystrom,0,18.0146108437178,-0.305060453486016,10.3401986307498,7,1e-04,1008,3.34763693809509
periodic,T2,17,Arima,0,32.7280107773006,-0.00774180024116014,9.55801525775261,7,1e-04,1008,0.890275001525879
periodic,T2,17,ICD,0,17.2153511481726,-0.386863491567115,9.14018744258852,7,1e-04,1008,3.13388991355896
periodic,T2,18,Mklaren,0,67.7086647846815,-0.790649547071773,44.6909592935789,7,1e-04,1008,15.6493918895721
periodic,T2,18,CSI,0,18.5504005726508,-0.445661726653154,9.7758313103217,7,1e-04,1008,8.74856805801392
periodic,T2,18,Nystrom,0,16.508440837645,-0.270574144304437,8.83100571868121,7,1e-04,1008,3.31708288192749
periodic,T2,18,Arima,0,46.9931564519865,0.579233023523072,8.08330576046393,7,1e-04,1008,0.875792980194092
periodic,T2,18,ICD,0,16.8801206798752,-0.122776857541405,9.05371608739059,7,1e-04,1008,3.12098002433777
periodic,T2,1,Mklaren,0,146.945964719294,-0.705068660023307,14.5619367632436,7,0.001,1008,15.7222039699554
periodic,T2,1,CSI,0,9.727960084618,-0.640124073841704,6.73009647259131,7,0.001,1008,8.92165899276733
periodic,T2,1,Nystrom,0,13.4935313691343,-0.59894855093257,8.82015601976291,7,0.001,1008,3.28543710708618
periodic,T2,1,Arima,0,477.527442168256,0.0398968578087563,26.9725076996664,7,0.001,1008,0.878726959228516
periodic,T2,1,ICD,0,13.3928187434568,-0.677466881495446,8.49821906183394,7,0.001,1008,3.09071397781372
periodic,T2,2,Mklaren,0,11.9297725944706,-0.0596144572698536,6.24196021988976,7,0.001,1008,15.5171101093292
periodic,T2,2,CSI,0,30.2036536680893,0.131331390005284,10.1382363758187,7,0.001,1008,8.73484396934509
periodic,T2,2,Nystrom,0,24.4178318491147,-0.0201880205726032,10.5784268732484,7,0.001,1008,3.36397194862366
periodic,T2,2,Arima,0,25.8504567719532,-0.710560825663626,12.8509721306568,7,0.001,1008,0.88157320022583
periodic,T2,2,ICD,0,26.3901349783415,0.0330821922413172,9.94475380048722,7,0.001,1008,3.12809896469116
periodic,T2,3,Mklaren,0,9.91343954246006,0.266936008071234,3.15443547802381,7,0.001,1008,15.4223871231079
periodic,T2,3,CSI,0,171.46062604941,0.686139690436798,67.2910358457297,7,0.001,1008,8.74892902374268
periodic,T2,3,Nystrom,0,172.345475999093,0.670787552188045,66.1919084908708,7,0.001,1008,3.34968304634094
periodic,T2,3,Arima,0,495.50343992294,0.389261052289992,11.4685570632947,7,0.001,1008,0.878056049346924
periodic,T2,3,ICD,0,172.127024407073,0.67823773048732,66.80026067057,7,0.001,1008,3.13486504554749
periodic,T2,4,Mklaren,0,7.43115880332858,-0.178105882438283,5.24580650562211,7,0.001,1008,15.5304460525513
periodic,T2,4,CSI,0,23.4636781888082,0.108952744695818,5.97510441021996,7,0.001,1008,8.73994088172913
periodic,T2,4,Nystrom,0,20.691958247951,0.0206785940028394,6.77732587451152,7,0.001,1008,3.28987503051758
periodic,T2,4,Arima,0,7.50483288197309,-0.114337152239402,5.66544026555773,7,0.001,1008,0.863703012466431
periodic,T2,4,ICD,0,18.9870826780658,0.00846944968483916,5.88336043903589,7,0.001,1008,3.07345199584961
periodic,T2,5,Mklaren,0,9.58010082726603,-0.447977496838365,7.08102394638809,7,0.001,1008,15.7984960079193
periodic,T2,5,CSI,0,110.83425000053,-0.301535404764065,24.3661234204205,7,0.001,1008,8.7699830532074
periodic,T2,5,Nystrom,0,143.144683522707,-0.44600551657049,33.3556345118322,7,0.001,1008,3.29906916618347
periodic,T2,5,Arima,0,71.4867236690337,-0.386772268852171,17.5970380723381,7,0.001,1008,0.871590852737427
periodic,T2,5,ICD,0,124.890674698222,-0.334911521596366,29.7416586025094,7,0.001,1008,3.11351704597473
periodic,T2,6,Mklaren,0,75.8304991615661,-0.467105969105553,38.908360487987,7,0.001,1008,15.5022740364075
periodic,T2,6,CSI,0,81.3666251040012,-0.0521485385104891,26.7818029100106,7,0.001,1008,8.77090001106262
