experiment,signal,tsi,method,mse_val,mse_f,mse_y,rank,lbd,n,time
exponential,T1,16,CSI,24.718831708913473,0,24.69226418754096,7,0.10000000000000001,gamma,0.42627596855163574
exponential,T1,16,FITC,15.58348564485693,0,15.598597420426115,7,0.10000000000000001,gamma,8.772651195526123
exponential,T1,16,Nystrom,24.497071427879693,0,18.013660841513758,7,0.10000000000000001,gamma,0.2170090675354004
exponential,T1,16,ICD,18.008447312502057,0,18.011032088945885,7,0.10000000000000001,gamma,0.27474498748779297
exponential,T1,16,RFF,13.725542902825721,0,16.144348557816247,7,0.10000000000000001,gamma,0.004208087921142578
exponential,T1,17,Mklaren,7.6593462723341004,0,7.6642523095019248,7,0.10000000000000001,gamma,0.8101010322570801
exponential,T1,17,CSI,9.0567145246041392,0,9.0681606696265966,7,0.10000000000000001,gamma,0.43921589851379395
exponential,T1,17,FITC,8.751776340244465,0,8.7649557594335228,7,0.10000000000000001,gamma,2.701573133468628
exponential,T1,17,Nystrom,13.142808561244205,0,14.775757284270401,7,0.10000000000000001,gamma,0.2391951084136963
exponential,T1,17,ICD,9.8588619197398693,0,9.8573376260840604,7,0.10000000000000001,gamma,0.27506113052368164
exponential,T1,17,RFF,10.243500367224705,0,8.0651689100258448,7,0.10000000000000001,gamma,0.00418400764465332
exponential,T1,18,Mklaren,4.6612579042114488,0,4.690107326417766,7,0.10000000000000001,gamma,0.8051857948303223
exponential,T1,18,CSI,5.6462988772197233,0,5.6758977611278896,7,0.10000000000000001,gamma,0.44393086433410645
exponential,T1,18,FITC,6.7236030902761419,0,5.9511473678848681,7,0.10000000000000001,gamma,8.575960159301758
exponential,T1,18,Nystrom,7.0693081150684494,0,9.1049389304719242,7,0.10000000000000001,gamma,0.2918999195098877
exponential,T1,18,ICD,6.101759784252299,0,6.1234307678726436,7,0.10000000000000001,gamma,0.3727109432220459
exponential,T1,18,RFF,9.1651612585072026,0,6.1857720628964765,7,0.10000000000000001,gamma,0.004185914993286133
exponential,T1,1,Mklaren,3.1018213713928846,0,3.0828177436306494,7,0.31622776601683794,gamma,0.8136060237884521
exponential,T1,1,CSI,7.3816738838987517,0,7.3812169486080048,7,0.31622776601683794,gamma,0.5764598846435547
exponential,T1,1,FITC,3.0113481514556986,0,3.1389904374373012,7,0.31622776601683794,gamma,5.795670032501221
exponential,T1,1,Nystrom,9.6134821421345951,0,7.4821574184374091,7,0.31622776601683794,gamma,0.28465700149536133
exponential,T1,1,ICD,6.3322295505803829,0,6.31247114788047,7,0.31622776601683794,gamma,0.3758809566497803
exponential,T1,1,RFF,3.3385970405773757,0,6.8063362420736198,7,0.31622776601683794,gamma,0.005429983139038086
exponential,T1,2,Mklaren,1.5114690726978834,0,1.5051253512339999,7,0.31622776601683794,gamma,1.1043331623077393
exponential,T1,2,CSI,2.011841413030055,0,2.0084270070157908,7,0.31622776601683794,gamma,0.5514628887176514
exponential,T1,2,FITC,1.5055698974184379,0,1.350069375029642,7,0.31622776601683794,gamma,14.10722303390503
exponential,T1,2,Nystrom,2.3664966181895166,0,2.6365929013322948,7,0.31622776601683794,gamma,0.21709918975830078
exponential,T1,2,ICD,4.2744218987302789,0,4.2701492179083838,7,0.31622776601683794,gamma,0.27434492111206055
exponential,T1,2,RFF,2.5707627754222537,0,1.2677103207116558,7,0.31622776601683794,gamma,0.005491971969604492
exponential,T1,3,Mklaren,1.2904305440951744,0,1.2936138779548509,7,0.31622776601683794,gamma,0.8539121150970459
exponential,T1,3,CSI,2.5323746574689152,0,2.536451486602596,7,0.31622776601683794,gamma,0.5313549041748047
exponential,T1,3,FITC,1.2112844963605003,0,1.2103716235253277,7,0.31622776601683794,gamma,14.006916999816895
exponential,T1,3,Nystrom,3.7884764164982725,0,2.1340539224135884,7,0.31622776601683794,gamma,0.2982499599456787
exponential,T1,3,ICD,1.762967162900954,0,1.7653828911347991,7,0.31622776601683794,gamma,0.3731091022491455
exponential,T1,3,RFF,2.8459733127463211,0,1.2001040678364052,7,0.31622776601683794,gamma,0.0050411224365234375
exponential,T1,4,Mklaren,1.5542151030621612,0,1.5666140810264695,7,0.31622776601683794,gamma,0.8541679382324219
exponential,T1,4,CSI,1.6120581652629802,0,1.6239375383864474,7,0.31622776601683794,gamma,0.5011889934539795
exponential,T1,4,FITC,1.6158695972017629,0,1.6927078704829999,7,0.31622776601683794,gamma,3.757154941558838
exponential,T1,4,Nystrom,2.9742089943949006,0,2.7564338293089699,7,0.31622776601683794,gamma,0.23543691635131836
exponential,T1,4,ICD,2.0060249884891963,0,2.0126960181816465,7,0.31622776601683794,gamma,0.2939620018005371
exponential,T1,4,RFF,1.4805942800234555,0,1.5647419694732096,7,0.31622776601683794,gamma,0.0044939517974853516
exponential,T1,5,Mklaren,3.4626530489305076,0,3.4601286703847545,7,0.31622776601683794,gamma,0.8138890266418457
exponential,T1,5,CSI,9.7709430102856878,0,9.7853044369484046,7,0.31622776601683794,gamma,0.42194700241088867
exponential,T1,5,FITC,3.5431699950397473,0,3.760645344133712,7,0.31622776601683794,gamma,3.8311221599578857
exponential,T1,5,Nystrom,9.2199972358859448,0,8.1578738825406365,7,0.31622776601683794,gamma,0.2170560359954834
exponential,T1,5,ICD,7.0773325272094993,0,7.067412165973451,7,0.31622776601683794,gamma,0.2747929096221924
exponential,T1,5,RFF,3.4802713804176144,0,4.4994693988451377,7,0.31622776601683794,gamma,0.004185914993286133
exponential,T1,6,Mklaren,3.562434423754266,0,3.5585548003776406,7,0.31622776601683794,gamma,0.8045649528503418
exponential,T1,6,CSI,4.706818901193647,0,4.6990354095654885,7,0.31622776601683794,gamma,0.42545104026794434
exponential,T1,6,FITC,4.2316095809638652,0,4.2297100169018522,7,0.31622776601683794,gamma,5.793657064437866
exponential,T1,6,Nystrom,5.1660730080634796,0,4.4923948739841517,7,0.31622776601683794,gamma,0.2178199291229248
exponential,T1,6,ICD,4.8857766645522602,0,4.8793558785843381,7,0.31622776601683794,gamma,0.275676965713501
exponential,T1,6,RFF,6.9641233580578774,0,1.9602127110822263,7,0.31622776601683794,gamma,0.0042340755462646484
exponential,T1,7,Mklaren,3.6786774511559011,0,3.6891732438809832,7,0.31622776601683794,gamma,0.8037989139556885
exponential,T1,7,CSI,4.0613198420454744,0,4.0770908090727671,7,0.31622776601683794,gamma,0.45499205589294434
