n,L,iteration,method,lambda,rank,sp.corr,sp.pval,evar_tr,evar_va,evar,mse
10500,30,11,CSI,10.0,3,0.2590653342994601,1.7319539917711379e-77,0.071261661259574505,0.087161208061538792,0.073401096646624392,0.37231539511660722
10500,30,11,Nystrom,0,3,0.28666225797803663,3.3949755715790966e-95,0.078889196493608316,0.086103821433106117,0.09118686417092392,0.36516892101729964
10500,30,11,Nystrom,1.0000000000000001e-05,3,0.21769929897870682,1.0434203800653406e-54,0.047835176374642456,0.042775069670734522,0.053486784972448305,0.38031713653094873
10500,30,11,Nystrom,0.0001,3,0.2365902402482041,1.4484151343934174e-64,0.042379652867221382,0.037402920057414753,0.057361070974583935,0.37876041515079212
10500,30,11,Nystrom,0.001,3,0.16834232576234037,4.1942811097600633e-33,0.031752283292247101,0.032322079098244347,0.031032942548099039,0.38933928320504146
10500,30,11,Nystrom,0.01,3,0.3168527423267089,5.3172961293631173e-117,0.089441276873081496,0.13754025963033112,0.11101296607137917,0.35720262304740552
10500,30,11,Nystrom,0.10000000000000001,3,0.13910292857676149,4.9988617180978986e-23,0.036486144066569033,0.04692045282088949,0.023747712926510244,0.39226655101774965
10500,30,11,Nystrom,1.0,3,0.20983001282792713,7.2535711428856379e-51,0.059805636496612295,0.069249696724799373,0.050277209848225299,0.38160677137317323
10500,30,11,Nystrom,10.0,3,0.22493727917043721,2.2291772655052377e-58,0.10511820789901201,0.068284636942717455,0.054648959562606417,0.3798501648022285
10500,30,11,ICD,0,3,0.22169747089978734,1.0168905770099894e-56,0.070613218275562384,0.071790538672413834,0.059765001315657311,0.37779449529967807
10500,30,11,ICD,1.0000000000000001e-05,3,0.22169747089978734,1.0168905770099894e-56,0.070613218275562384,0.071790539282002852,0.059765001642839238,0.37779449516821356
10500,30,11,ICD,0.0001,3,0.22169747089978734,1.0168905770099894e-56,0.070613218275555487,0.071790544768293954,0.059765004587470194,0.37779449398503556
10500,30,11,ICD,0.001,3,0.22169731638637211,1.0170743953323029e-56,0.070613218274863693,0.071790599630343011,0.059765034033143268,0.3777944821535113
10500,30,11,ICD,0.01,3,0.22169719499326024,1.0172188349862267e-56,0.07061321820568027,0.071791148164639024,0.059765328426320333,0.3777943638638051
10500,30,11,ICD,0.10000000000000001,3,0.22169153118138382,1.0239806817219093e-56,0.070613211293256872,0.071796624894955918,0.059768266007943605,0.37779318351828689
10500,30,11,ICD,1.0,3,0.22175584289043238,9.4976231540460012e-57,0.070612525910473317,0.071850537748482435,0.059797012101521968,0.37778163309107404
10500,30,11,ICD,10.0,3,0.22215754023368825,5.9330389292933446e-57,0.07054946069109197,0.072310608934376436,0.060026454198427198,0.37768944128655485
10500,30,12,Mklaren,0,3,0.63821690247288443,0.0,0.45351920240488708,0.37490403777248199,0.42805204805763836,0.74872687069254817
10500,30,12,Mklaren,1.0000000000000001e-05,3,0.63821690247288443,0.0,0.45351920235275184,0.37490508739196732,0.42805285801795445,0.7487258103879334
10500,30,12,Mklaren,0.0001,3,0.63821663295034825,0.0,0.45351919719507333,0.37491453071604647,0.42806014206569948,0.74871627497084592
10500,30,12,Mklaren,0.001,3,0.63822065212416845,0.0,0.4535186851021587,0.37500864437745329,0.42813243283493857,0.74862164041319335
10500,30,12,Mklaren,0.01,3,0.63825366923485716,0.0,0.45347082825551627,0.37591983634604104,0.42880417399852921,0.74774227602763599
10500,30,12,Mklaren,0.10000000000000001,3,0.63690765071977951,0.0,0.44820459106757382,0.38767327296588805,0.43086196009911493,0.74504846491700294
10500,30,12,Mklaren,1.0,3,0.55715345951515194,0.0,0.32023350865862871,0.25783172747541022,0.29933661259860489,0.9172259532992515
10500,30,12,Mklaren,10.0,3,0.46532684142528258,3.5289367515861324e-267,0.090854221316306605,0.081936317457162469,0.089171158500114867,1.1923498037133509
10500,30,12,CSI,0,3,0.51269682786500248,0.0,0.36369681963260792,0.22814700525994777,0.28579134920800137,0.93495781620165586
10500,30,12,CSI,1.0000000000000001e-05,3,0.51269682786500248,0.0,0.36369681963260703,0.22814700557589784,0.28579134824130042,0.93495781746714679
10500,30,12,CSI,0.0001,3,0.51269682786500248,0.0,0.36369681963250733,0.22814700841937124,0.28579133954091607,0.9349578288566649
10500,30,12,CSI,0.001,3,0.51269744774280024,0.0,0.36369681962254119,0.22814703684645987,0.28579125252947418,0.93495794276179278
10500,30,12,CSI,0.01,3,0.51269141135034269,0.0,0.36369681862604641,0.22814732035311763,0.28579038165531956,0.93495908280762796
10500,30,12,CSI,0.10000000000000001,3,0.51266947389716533,0.0,0.36369671909011708,0.22815007909391949,0.28578159704044798,0.93497058259039789
10500,30,12,CSI,1.0,3,0.51239144531280989,0.0,0.36368687798879695,0.22817013015952237,0.28568626272940933,0.93509538303794071
10500,30,12,CSI,10.0,3,0.50948190035631491,0.0,0.3628054934238315,0.22770475088214076,0.28407444487326705,0.93720538506777118
10500,30,12,Nystrom,0,3,0.24108927818157988,4.7778556530327059e-67,0.08647764687690046,0.0084571621923100037,0.053221851675073165,1.2394104005933135
10500,30,12,Nystrom,1.0000000000000001e-05,3,0.19459195511425992,7.3595724891382537e-44,0.06055314558435948,-0.011416277481853251,0.028124787081265094,1.272264520575868
10500,30,12,Nystrom,0.0001,3,0.19455129307767327,7.669927431059504e-44,0.057649975424128343,0.022129882538706399,0.04082146197578488,1.2556435297502335
10500,30,12,Nystrom,0.001,3,0.25850222617153268,3.7886675209176569e-77,0.1092890148588605,0.01350260799618719,0.064268344452842796,1.2249496337673476
10500,30,12,Nystrom,0.01,3,0.23738005253035499,5.3579713264230479e-65,0.083933587684735009,0.0071182734142962193,0.050686926601913915,1.2427288258294229
10500,30,12,Nystrom,0.10000000000000001,3,0.19562562238399242,2.5673739150342764e-44,0.069205563182386826,-0.014175234079355066,0.03280849595796103,1.2661331607579438
10500,30,12,Nystrom,1.0,3,0.19932896290929347,5.618035080032271e-46,0.066383514903440077,0.0072414577982466005,0.03348378022972711,1.2652491581526188
10500,30,12,Nystrom,10.0,3,0.10717690852708163,2.994627970338271e-14,0.024123223519984291,0.00078933395998528682,0.0078972205073359857,1.2987440674842716
10500,30,12,ICD,0,3,0.13918849725185445,4.7016978622463293e-23,0.049788895178793341,-0.018152536026594973,0.0078415659721307804,1.2988169238444396
10500,30,12,ICD,1.0000000000000001e-05,3,0.13918849725185445,4.7016978622463293e-23,0.049788895178793466,-0.018152535772906968,0.0078415661268832725,1.2988169236418559
10500,30,12,ICD,0.0001,3,0.13918849725185445,4.7016978622463293e-23,0.049788895178793466,-0.018152533489716689,0.0078415675196561972,1.2988169218186016
10500,30,12,ICD,0.001,3,0.13918849725185445,4.7016978622463293e-23,0.049788895178788803,-0.018152510657825947,0.0078415814473786621,1.2988169035860684
10500,30,12,ICD,0.01,3,0.13918849725185445,4.7016978622463293e-23,0.049788895178345595,-0.018152282340110522,0.0078417207237830404,1.2988167212618096
10500,30,12,ICD,0.10000000000000001,3,0.13918833088229873,4.7022583171135129e-23,0.049788895134033812,-0.018149999282369995,0.0078431134060131819,1.2988148981263223
10500,30,12,ICD,1.0,3,0.13918524488544187,4.7126662183703249e-23,0.049788890705315239,-0.018127180641498885,0.0078570320487182602,1.2987966774792137
10500,30,12,ICD,10.0,3,0.13917916673260558,4.7332322566602066e-23,0.049788450310460496,-0.017900183280447332,0.0079954023460835928,1.2986155393889534
10500,30,13,Mklaren,0,3,0.6999316707764609,0.0,0.52895403454157597,0.46959852337646202,0.49827988935865558,0.052742362295326597
10500,30,13,Mklaren,1.0000000000000001e-05,3,0.6999316707764609,0.0,0.52895403407057906,0.46960097513974197,0.49828217813187353,0.052742121692441218
10500,30,13,Mklaren,0.0001,3,0.69992060945514134,0.0,0.52895398752293399,0.46962298029480848,0.49830271485849953,0.052739962808527469
10500,30,13,Mklaren,0.001,3,0.6999069570691514,0.0,0.52894941246925598,0.46983712697958507,0.49850202800003024,0.05271901039761575
10500,30,13,Mklaren,0.01,3,0.69949656972168517,0.0,0.52856066145222869,0.4714793629825319,0.49998200510904767,0.052563430648634175
10500,30,13,Mklaren,0.10000000000000001,3,0.69209889125335489,0.0,0.51494215398981269,0.47152121994813556,0.4977090255270773,0.052802373258387082
10500,30,13,Mklaren,1.0,3,0.65235781281425032,0.0,0.40576625590435195,0.40375304729835987,0.41369313434981025,0.061634382334865588
10500,30,13,Mklaren,10.0,3,0.61469259554827127,0.0,0.13747443033472065,0.14811019006260173,0.14646571641857731,0.089726151017921252
10500,30,13,CSI,0,3,0.24638427048279887,4.9153746968951449e-70,0.059236171725792548,0.10446807174326481,0.066717816309479788,0.098109495736690699
10500,30,13,CSI,1.0000000000000001e-05,3,0.24638427048279887,4.9153746968951449e-70,0.059236171725792548,0.10446807046007645,0.066717816008224698,0.098109495768359561
10500,30,13,CSI,0.0001,3,0.24638427048279887,4.9153746968951449e-70,0.059236171725787073,0.10446805891138225,0.066717813296926012,0.098109496053379625
10500,30,13,CSI,0.001,3,0.24638404920072562,4.9168052595499682e-70,0.059236171725248796,0.10446794342452351,0.066717786183645281,0.098109498903611148
10500,30,13,CSI,0.01,3,0.24638255950676857,4.9264467608656984e-70,0.059236171671418945,0.10446678856420698,0.066717515021537888,0.098109527409006497
10500,30,13,CSI,0.10000000000000001,3,0.24638118069385037,4.935387413563082e-70,0.059236166292780619,0.10445524078920596,0.066714800473377828,0.098109812770664301
10500,30,13,CSI,1.0,3,0.24633156651701102,5.2680897456374067e-70,0.059235632764220315,0.10433984691459722,0.06668736515853492,0.098112696855404857
10500,30,13,CSI,10.0,3,0.24589682010783559,9.3247862012362551e-70,0.059186326831500907,0.1031952433459663,0.066386707693133415,0.09814430289357369
10500,30,13,Nystrom,0,3,0.123628627907858,1.7342376160827526e-18,0.0072093084617451285,0.01394829873343509,0.012837345724478071,0.10377357664547512
10500,30,13,Nystrom,1.0000000000000001e-05,3,0.20274942033847346,1.5374019763122958e-47,0.074357135720026585,0.056528780411549004,0.039601642250849861,0.10096003141570747
10500,30,13,Nystrom,0.0001,3,0.10591275192874453,5.9847022420639427e-14,0.028930428141739333,-0.018840534286311435,0.011902502113849779,0.10387185028321749
10500,30,13,Nystrom,0.001,3,0.21209555300351299,5.8908407476224154e-52,0.057543437210540588,0.082154729429207693,0.049338893335473089,0.099936421611011239
10500,30,13,Nystrom,0.01,3,0.26575269454088507,1.370158327098906e-81,0.078400341893788736,0.056890959505053323,0.074112470561864402,0.097332146921373333
10500,30,13,Nystrom,0.10000000000000001,3,0.25716010091649028,2.4285188542932669e-76,0.10076036498268721,0.068720488097727642,0.070668533241468504,0.097694184212727922
10500,30,13,Nystrom,1.0,3,0.21867870208480261,3.3844860494118698e-55,0.058527292457727816,0.069058350369490026,0.051292172775157206,0.099731086864233515
10500,30,13,Nystrom,10.0,3,0.26057572251106986,2.101601484243126e-78,0.097049129673257586,0.047756477114740299,0.067716176429890376,0.09800454504793997
10500,30,13,ICD,0,3,0.18912371365413685,1.7513839879770191e-41,0.07710760202887379,0.047290562289560849,0.031070305176294156,0.1018568718279337
10500,30,13,ICD,1.0000000000000001e-05,3,0.18912371365413685,1.7513839879770191e-41,0.07710760202887379,0.047290562323349064,0.031070305304145476,0.10185687181449357
10500,30,13,ICD,0.0001,3,0.18912371365413685,1.7513839879770191e-41,0.07710760202887379,0.047290562627443009,0.031070306454807597,0.10185687169353243
10500,30,13,ICD,0.001,3,0.18912371365413685,1.7513839879770191e-41,0.077107602028864866,0.047290565668408294,0.031070317961435015,0.10185687048392034
10500,30,13,ICD,0.01,3,0.18912347729992282,1.7517919938655926e-41,0.077107602027977007,0.047290596080572317,0.031070433028230666,0.10185685838774461
10500,30,13,ICD,0.10000000000000001,3,0.18912143195276326,1.7553267193783242e-41,0.077107601939213913,0.047290900453129434,0.031071583748299977,0.10185673742050907
10500,30,13,ICD,1.0,3,0.18912029472611033,1.7572951170306995e-41,0.077107593083673473,0.047293969121990583,0.031083096096748471,0.10185552720700584
10500,30,13,ICD,10.0,3,0.18906206696466743,1.8610683005677034e-41,0.077106727188685525,0.047327008076343074,0.031198673487655103,0.10184337735593339
10500,30,14,Mklaren,0,3,0.65857343839753046,0.0,0.47674415373939083,0.40536198724495109,0.43417165430761029,0.1495147422296593
10500,30,14,Mklaren,1.0000000000000001e-05,3,0.65857343839753046,0.0,0.47674415371144546,0.40536288199248416,0.43417262833433273,0.1495144848523903
10500,30,14,Mklaren,0.0001,3,0.65857343839753046,0.0,0.47674415094884387,0.40537092876667502,0.43418138640856113,0.1495121706148293
10500,30,14,Mklaren,0.001,3,0.65862353114223926,0.0,0.47674387859912537,0.40545081592057125,0.43426817060280626,0.1494892387194392
10500,30,14,Mklaren,0.01,3,0.65873925689252311,0.0,0.4767198979539759,0.40619909252510134,0.43506652784264799,0.14927828043530436
10500,30,14,Mklaren,0.10000000000000001,3,0.65902551054921543,0.0,0.47536506840700316,0.41124165859027217,0.4398377656667779,0.14801752635887461
10500,30,14,Mklaren,1.0,3,0.60518956719724548,0.0,0.37106554100462386,0.3521591167158597,0.36290212683178164,0.1683470349391008
10500,30,14,Mklaren,10.0,3,0.60220457114732551,0.0,0.13591941039138705,0.14153357663402255,0.14391556490686791,0.22621214475062429
10500,30,14,CSI,0,3,0.73950416431363286,0.0,0.62843781918148656,0.57746077352610392,0.57187354467312179,0.11312833140511377
10500,30,14,CSI,1.0000000000000001e-05,3,0.73950416431363286,0.0,0.62843781918148622,0.57746077354460001,0.57187354504835619,0.11312833130596166
10500,30,14,CSI,0.0001,3,0.73950416431363286,0.0,0.62843781918145736,0.57746077371104199,0.57187354842544225,0.11312833041359886
10500,30,14,CSI,0.001,3,0.73950416431363286,0.0,0.62843781917857733,0.57746077537325458,0.57187358219395801,0.11312832149059075
10500,30,14,CSI,0.01,3,0.73950358341331568,0.0,0.62843781889058392,0.57746079177465026,0.5718739196445618,0.11312823232248806
10500,30,14,CSI,0.10000000000000001,3,0.73950044620599942,0.0,0.62843779010985634,0.57746093373108465,0.57187727071134764,0.11312734683505976
10500,30,14,CSI,1.0,3,0.73949889742648844,0.0,0.62843493055523858,0.57746016300144198,0.57190845345742147,0.11311910709189961
10500,30,14,CSI,10.0,3,0.73945537660703431,0.0,0.62816645992842868,0.57724801330243058,0.57200260081545273,0.11309422955072514
10500,30,14,Nystrom,0,3,0.32010558569650244,1.6549087320285246e-119,0.099811352385220889,0.097649182127671236,0.10209017023895188,0.23726410626869734
10500,30,14,Nystrom,1.0000000000000001e-05,3,0.5001856728337204,0.0,0.28024159472892518,0.20028604439688802,0.25257587608654236,0.19749969416325863
10500,30,14,Nystrom,0.0001,3,0.43766447363630517,4.3253006975713059e-233,0.21386109762178188,0.1845065402320592,0.19414119305063979,0.21294050167652268
10500,30,14,Nystrom,0.001,3,0.26894933436525281,1.3606578838320259e-83,0.10101063683578146,0.04959822637742102,0.070561737232386387,0.24559519390290444
10500,30,14,Nystrom,0.01,3,0.43231620335945442,7.4080623129220236e-227,0.21198998562257451,0.16239205900265966,0.19448496715808899,0.21284966264830538
10500,30,14,Nystrom,0.10000000000000001,3,0.27164804430812556,2.6379581289445551e-85,0.074805012494171652,0.066297325132688878,0.07562087412421642,0.24425836524445163
10500,30,14,Nystrom,1.0,3,0.34951553852902767,1.2649038201451898e-143,0.14420490228468091,0.099443387419145823,0.12228710022781572,0.2319272602020333
10500,30,14,Nystrom,10.0,3,0.43106683396979945,2.0407787761665616e-225,0.14376825955096428,0.16817570159497183,0.1710989445418368,0.21902919601715293
10500,30,14,ICD,0,3,0.20281564825461579,1.4329990945939012e-47,0.068598190920428417,0.019209467391155689,0.034665362116199229,0.25508046856850708
10500,30,14,ICD,1.0000000000000001e-05,3,0.20281564825461579,1.4329990945939012e-47,0.068598190920428279,0.019209467414435723,0.034665362203491326,0.25508046854544097
10500,30,14,ICD,0.0001,3,0.20281564825461579,1.4329990945939012e-47,0.068598190920428279,0.01920946762395561,0.034665362989117494,0.25508046833784676
10500,30,14,ICD,0.001,3,0.20281564825461579,1.4329990945939012e-47,0.068598190920420465,0.019209469719176836,0.034665370845373487,0.25508046626190606
10500,30,14,ICD,0.01,3,0.20281534614037061,1.4334589570986205e-47,0.06859819091964009,0.019209490673601462,0.034665449407110173,0.25508044550271664
10500,30,14,ICD,0.10000000000000001,3,0.20281365763182257,1.4360318214930257e-47,0.068598190841635862,0.019209700439000131,0.034666234942473194,0.25508023793249113
10500,30,14,ICD,1.0,3,0.20280458446039576,1.4499359491919065e-47,0.068598183079358624,0.019211820110111435,0.034674082129686715,0.25507816438813374
10500,30,14,ICD,10.0,3,0.20279942307803919,1.4579051676061438e-47,0.068597442716778784,0.019235124022158514,0.034751769465676853,0.25505763625075162
10500,30,15,Mklaren,0,3,0.44013012172556742,5.2988452301086588e-236,0.23737606700344474,0.18547153712846265,0.1977110074716982,0.22218544902542281
10500,30,15,Mklaren,1.0000000000000001e-05,3,0.44013012172556742,5.2988452301086588e-236,0.23737606676833714,0.18547529493257903,0.19771298612633018,0.22218490105795477
10500,30,15,Mklaren,0.0001,3,0.44013082661249886,5.2886562055107461e-236,0.23737604351901773,0.18550906698120792,0.19773075742007937,0.22217997948615434
10500,30,15,Mklaren,0.001,3,0.44015370123743619,4.9684178798994895e-236,0.2373737446409207,0.18584206479757767,0.19790488697561037,0.22213175614787528
10500,30,15,Mklaren,0.01,3,0.44004949840475904,6.6035321911012304e-236,0.23716762784962231,0.18874377974593726,0.1993242312869771,0.22173868375615657
10500,30,15,Mklaren,0.10000000000000001,3,0.43442322200684663,2.6745947586146209e-229,0.22826796604329047,0.19766163011430274,0.19961429543908452,0.22165835355783356
10500,30,15,Mklaren,1.0,3,0.34923827882063579,2.1973402966784935e-143,0.10504320603989115,0.13270720635596495,0.11896266329034133,0.24399396986378655
10500,30,15,Mklaren,10.0,3,0.33053798843633153,9.2444773587131172e-128,0.038434949337015918,0.047713132566946558,0.044033233263308262,0.26474488282759373
10500,30,15,CSI,0,3,0.29571298689055814,1.8480737068549261e-101,0.083935399910562661,0.07124299990011411,0.0882537854673133,0.25249846870612314
10500,30,15,CSI,1.0000000000000001e-05,3,0.29571298689055814,1.8480737068549261e-101,0.083935399910562342,0.071243000272506074,0.088253785547739494,0.25249846868384995
10500,30,15,CSI,0.0001,3,0.29571298689055814,1.8480737068549261e-101,0.083935399910561412,0.071243003624033102,0.088253786271574639,0.25249846848339147
10500,30,15,CSI,0.001,3,0.29571257912658055,1.8492971432805176e-101,0.083935399910468153,0.071243037139151089,0.088253793509817546,0.25249846647883667
10500,30,15,CSI,0.01,3,0.2957121478423736,1.8505920279042761e-101,0.083935399901126612,0.071243372275165834,0.088253865881567514,0.25249844643624614
10500,30,15,CSI,0.10000000000000001,3,0.29571207382565162,1.8508143460932812e-101,0.083935398967313543,0.071246722119325603,0.088254588531516298,0.25249824630598777
10500,30,15,CSI,1.0,3,0.29572610791454812,1.8091340344445744e-101,0.08393530592503512,0.071280069432963403,0.088261708661461075,0.25249627446132378
10500,30,15,CSI,10.0,3,0.29590937591024963,1.3435093961358213e-101,0.083926328973019063,0.071598886299254649,0.088322646054278364,0.25247939849504275
10500,30,15,Nystrom,0,3,0.12124059491814249,7.7922473524657528e-18,0.011315378835921083,0.01823029534258851,0.01512460805369136,0.27275082075360835
10500,30,15,Nystrom,1.0000000000000001e-05,3,0.13591514493578269,4.7704524910906339e-22,0.048898917141396693,-0.011787372309875649,0.014651661969518379,0.27288179816829983
10500,30,15,Nystrom,0.0001,3,0.16797430900149024,5.7787238352163142e-33,0.038758913405421778,0.01328151617638265,0.026137988769394278,0.26970078147549864
10500,30,15,Nystrom,0.001,3,0.033423856088351189,0.018103572168536031,0.012211379860042636,-0.0048416691989136146,-0.0058271484861178273,0.27855318807763046
10500,30,15,Nystrom,0.01,3,0.14578617883475009,3.7124021170775416e-25,0.048000572278951235,0.027565621131754914,0.022635039151520223,0.27067088631429004
10500,30,15,Nystrom,0.10000000000000001,3,0.32020760834656736,1.3792409901317226e-119,0.083689926881137772,0.099448495089036804,0.10639428920708253,0.24747464810468842
10500,30,15,Nystrom,1.0,3,0.30301564116630358,1.1058092555930954e-106,0.096945361106388059,0.062674875158773208,0.087251408962997976,0.2527760662748022
10500,30,15,Nystrom,10.0,3,0.25025311513876797,2.9005198099622626e-72,0.056320125482009389,0.06820856669001861,0.06675141265270286,0.25845332338245441
10500,30,15,ICD,0,3,0.25161187370938964,4.6808454827379012e-73,0.055677842636504493,0.04238372611775329,0.065626826035212596,0.25876476574911039
10500,30,15,ICD,1.0000000000000001e-05,3,0.25161187370938964,4.6808454827379012e-73,0.055677842636504334,0.042383726288024975,0.065626826002499153,0.25876476575817003
10500,30,15,ICD,0.0001,3,0.25161187370938964,4.6808454827379012e-73,0.055677842636504181,0.04238372782047059,0.065626825708077166,0.25876476583970709
10500,30,15,ICD,0.001,3,0.25161187370938964,4.6808454827379012e-73,0.055677842636473303,0.04238374314486533,0.065626822763830028,0.25876476665508519
10500,30,15,ICD,0.01,3,0.25161275667800187,4.6752836378346534e-73,0.055677842633402495,0.042383896382901354,0.06562679331870612,0.25876477480960075
10500,30,15,ICD,0.10000000000000001,3,0.25160997231484422,4.6928448224137242e-73,0.055677842326443995,0.04238542817210332,0.065626498602307112,0.25876485642818964
10500,30,15,ICD,1.0,3,0.25159127286845701,4.8124991229484719e-73,0.055677811768849089,0.042400687167386916,0.065623525060912985,0.2587656799190215
10500,30,15,ICD,10.0,3,0.25147150435628107,5.654358540426253e-73,0.055674888667674817,0.042547598688347635,0.06559128478467266,0.25877460852245476
10500,30,16,Mklaren,0,3,0.69835951729941748,0.0,0.58237598271943403,0.52201045166111038,0.50353886824761396,0.075850284237450133
10500,30,16,Mklaren,1.0000000000000001e-05,3,0.69835951729941748,0.0,0.58237598256799883,0.52201284813424575,0.50354204659628043,0.075849798643242775
10500,30,16,Mklaren,0.0001,3,0.69836831753107964,0.0,0.58237596758361299,0.52203439428414655,0.50357062587246904,0.075845432246593444
10500,30,16,Mklaren,0.001,3,0.69842440091171232,0.0,0.58237447679006005,0.52224767817005724,0.50385387115457236,0.075802157488949029
10500,30,16,Mklaren,0.01,3,0.69889272404431224,0.0,0.58223270686557949,0.52417337839539946,0.50644385606295217,0.075406454625407848
10500,30,16,Mklaren,0.10000000000000001,3,0.38716108572517399,1.6509833807594947e-178,0.19083798513875702,0.19718168775620692,0.15371110390671619,0.12929764126567994
10500,30,16,Mklaren,1.0,3,0.35935599173707783,2.7002116191142068e-152,0.14095034284856037,0.14644453930583493,0.13090156735784578,0.13278252602281987
10500,30,16,Mklaren,10.0,3,0.33819251776563092,5.0247141426643311e-134,0.046693651623598308,0.050542429489324782,0.047238462698123491,0.14556473567179704
10500,30,16,CSI,0,3,0.71036573853811669,0.0,0.64557333355373736,0.55677974103087413,0.54968888942099314,0.068799395457478027
10500,30,16,CSI,1.0000000000000001e-05,3,0.71036573853811669,0.0,0.6455733335537327,0.55677972528880759,0.54968887715673953,0.068799397331234219
10500,30,16,CSI,0.0001,3,0.71036573853811669,0.0,0.64557333355327529,0.55677958361002045,0.54968876677826106,0.068799414195069936
10500,30,16,CSI,0.001,3,0.71036604050963015,0.0,0.64557333350751411,0.55677816680376302,0.54968766297396365,0.068799582836408288
10500,30,16,CSI,0.01,3,0.71036227668983776,0.0,0.64557332893230157,0.55676399690303036,0.54967662298024567,0.068801269547830252
10500,30,16,CSI,0.10000000000000001,3,0.71031749015274215,0.0,0.64557287229521154,0.55662211465213529,0.54956602852162395,0.068818166381409016
10500,30,16,CSI,1.0,3,0.70991261931403316,0.0,0.64552807885554619,0.55518553002674709,0.54844117520885483,0.068990023628718228
10500,30,16,CSI,10.0,3,0.70496911883595448,0.0,0.64179761472604913,0.53951828998643669,0.5357624069121405,0.070927110175034599
10500,30,16,Nystrom,0,3,0.22085916764720129,2.7057017396495914e-56,0.0356849541665374,0.029891361897631266,0.049233746711093457,0.14525989235207126
10500,30,16,Nystrom,1.0000000000000001e-05,3,0.11887591568849239,3.3515080434115689e-17,0.010927571512282267,0.019436744487007489,0.011708466350221271,0.15099307668296824
10500,30,16,Nystrom,0.0001,3,0.16317032513926083,3.5436008576376721e-31,0.025275314974425998,0.024028483492839963,0.027379567996782421,0.14859881570626304
10500,30,16,Nystrom,0.001,3,0.12734187364221752,1.5811399896445378e-19,0.012258713539107758,0.0092746689419373647,0.014999959068641985,0.1504901961102707
10500,30,16,Nystrom,0.01,3,0.11303916761087601,1.0855016329591518e-15,0.017183048834419512,0.0088843763494520084,0.015028103402926832,0.15048589616487992
10500,30,16,Nystrom,0.10000000000000001,3,0.12234992697810687,3.8915081369978215e-18,0.029847705681627191,0.03785737832147075,0.016153193655718615,0.15031400271741946
10500,30,16,Nystrom,1.0,3,0.14855345684100851,4.5505214755201306e-26,0.02936025682731341,0.015502394081370266,0.021911343144031068,0.14943426159080078
10500,30,16,Nystrom,10.0,3,0.10913442303308939,1.0086464820361698e-14,0.010662288537836751,0.0095160742967632106,0.012948118224234646,0.15080368029121546
10500,30,16,ICD,0,3,0.085905200738696202,1.1711424406531961e-09,0.019059116516100538,0.0046231317112554442,0.0042074378385515846,0.1521390982107263
10500,30,16,ICD,1.0000000000000001e-05,3,0.085905200738696202,1.1711424406531961e-09,0.019059116516100674,0.00462313173631956,0.0042074379777103125,0.15213909818946536
10500,30,16,ICD,0.0001,3,0.085905200738696202,1.1711424406531961e-09,0.019059116516100268,0.0046231319618977029,0.0042074392301375933,0.15213909799811712
10500,30,16,ICD,0.001,3,0.085905200738696202,1.1711424406531961e-09,0.019059116516082629,0.0046231342176688527,0.0042074517543546222,0.15213909608464321
10500,30,16,ICD,0.01,3,0.085905564966932871,1.1709532204871263e-09,0.019059116514288217,0.0046231567747151226,0.0042075769909805877,0.15213907695075121
10500,30,16,ICD,0.10000000000000001,3,0.085907537405876117,1.1699290364553631e-09,0.019059116334979677,0.0046233822787043475,0.0042088288030415017,0.15213888569650277
10500,30,16,ICD,1.0,3,0.085934102498879242,1.1562199516162197e-09,0.01905909853621816,0.0046256307611985334,0.0042212918107192013,0.1521369815742778
10500,30,16,ICD,10.0,3,0.08619746044223861,1.0285109551600884e-09,0.019057442636204645,0.0046475431309974894,0.0043407016757929569,0.15211873790598773
10500,30,17,Mklaren,0,3,0.54527814473558056,0.0,0.28868551944820997,0.31316979079240459,0.31534370174369009,0.10036334116850244
10500,30,17,Mklaren,1.0000000000000001e-05,3,0.54527814473558056,0.0,0.28868551943745491,0.31316971211932998,0.3153440800051634,0.1003632857193882
10500,30,17,Mklaren,0.0001,3,0.54527814473558056,0.0,0.28868551837303025,0.31316900317638574,0.31534748255064676,0.10036278694236087
10500,30,17,Mklaren,0.001,3,0.5452895224326344,0.0,0.288685412259367,0.3131618263743533,0.3153813297225016,0.10035782530647859
10500,30,17,Mklaren,0.01,3,0.54540602967030249,0.0,0.28867510856334866,0.31308157267571363,0.31570261489351176,0.10031072831297602
10500,30,17,Mklaren,0.10000000000000001,3,0.54613791113460408,0.0,0.28784061520022619,0.31159267893498205,0.31759489193121204,0.10003334059828806
10500,30,17,Mklaren,1.0,3,0.49473877351061157,4.819211164191177e-307,0.19662017577130952,0.21237660762143115,0.24280382766672509,0.11099691621754282
10500,30,17,Mklaren,10.0,3,0.49192866259766471,4.597856444809336e-303,0.076690319245815944,0.082436511380549804,0.096141921527937366,0.13249599387113012
10500,30,17,CSI,0,3,0.68856858381258657,0.0,0.5277257236660664,0.50921225725794472,0.5002826477919653,0.073253256028180364
10500,30,17,CSI,1.0000000000000001e-05,3,0.68856858381258657,0.0,0.52772572366606207,0.50921224660394326,0.50028263885215052,0.073253257338662253
10500,30,17,CSI,0.0001,3,0.68856858381258657,0.0,0.52772572366564396,0.50921215071775872,0.50028255839364566,0.073253269133024462
